Text,Media,Label
"Karen Agustiawan Tak Dibebankan Uang Pengganti, KPK Bilang Begini Hakim tak membebankan uang pengganti ke Karen Agustiawan dalam kasus korupsi pembelian gas alam cair atau liquefied natural gas (LNG). Apa kata KPK?",Detik,Business
"Aset Rafael Alun yang Digugat Keluarga: Rumah hingga Duit di Safe Deposit Box Mereka meminta agar aset Rafael yang telah disita negara dikembalikan. Lalu, apa saja aset yang diminta keluarga mantan pejabat Ditjen Pajak itu?",Detik,Business
"Ssstt! Ini Rahasia Beli Rumah Tanpa KPR Tidak sedikit pekerja yang sudah penghasilan di atas UMR, tetapi tidak bisa beli rumah meski dengan cara KPR, kok bisa sih?",Detik,Business
"Pantesan Wuling BinguoEV Dijual Rp 100 Jutaan, Ini Insentif EV di Thailand Harga mobil listrik Wuling BinguoEV di Thailand bisa lebih murah. Bahkan, Wuling BinguoEV di sana dijual dengan harga mulai dari Rp 180 jutaan.",Detik,Business
"Presiden ke-7 Joko Widodo (Jokowi) pulang kampung ke Solo usai purna tugas. Jokowi bertolak dari Lanud TNI AU Halim Perdanakusuma dan terbang menggunakan pesawat TNI AU Boeing B737 A7309. Awalnya Jokowi direncanakan akan pulang menumpang pesawat komersial. Namun, Menkominfo Kabinet Indonesia Maju, Budi Arie menyebut rencana itu batal karena status Jokowi yang merupakan mantan Presiden. Pada kesempatan itu, Budi Arie mengenang karier Jokowi hingga akhirnya lengser sebagai Presiden. Ia lantas mengucapkan selamat bekerja kepada pasangan Presiden dan Wakil Presiden Prabowo Subianto-Gibran Rakabuming Raka. ""Padahal waktu itu 2012 baru jadi Gubernur. Ternyata nggak terasa ya. Makasih Pak Jokowi, selamat bekerja Prabowo Gibran semoga Indonesia ke depan semakin maju,"" katanya di Lanud TNI AU Halim Perdanakusuma, Minggu (20/10/2024). Ia lalu menyebut pengumuman menteri dan wakil menteri oleh Prabowo akan dilakukan pada Minggu malam ini, sementara pelantikan pada Senin esok. Ia meminta masyarakat untuk menunggu. ""Nanti rencananya nanti malam (pengumuman menteri dan wakil menteri), hari Seninnya pelantikan,"" tuturnya. Sebelumnya, Budi Arie menyebut Jokowi akan langsung pulang ke Solo setelah Prabowo Subianto dilantik. Jokowi disebut akan terbang menggunakan pesawat Citilink. ""Citilink ya,"" kata Budi Arie, Senin (14/10/2024).",Detik,Business
"Sri Mulyani Indrawati, Menteri Keuangan era Kabinet Indonesia Maju memamerkan momen melepas Presiden ke-7 Joko Widodo (Jokowi) di Bandara Halim Perdanakusuma, Jakarta Pusat. Sri Mulyani menjadi salah satu menteri yang cukup lama membantu Jokowi, total dua periode secara penuh dia menjadi Bendahara Negara. Sri Mulyani mengunggah 3 foto lewat Instagram resminya @smindrawati. Pertama dia memamerkan swafoto yang berisi dirinya bersama Jokowi dan Iriana Jokowi, Menkominfo Kabinet Indonesia Maju Budi Arie Setiadi, Menlu Kabinet Indonesia Maju Retno Marsudi, dan Menteri PPN/Kepala Bappenas Kabinet Indonesia Maju Suharso Monoarfa. Kemudian foto kedua dan ketiga memperlihatkan momen Jokowi melambaikan tangan dan membungkuk sebelum masuk ke dalam pesawat TNI AU yang akan mengantarkan pulang kampung ke Solo. ""Menghantar Bapak @jokowi dan Ibu Iriana kembali ke Solo setelah menyelesaikan tugas negara sebagai Presiden dan Ibu Negara Republik Indonesia 2014-2024,"" ungkap Sri Mulyani dikutip Minggu (20/10/2024). Dia juga menghaturkan terima kasih kepada Jokowi yang selama satu dekade telah mengabdi memimpin Indonesia. Menurutnya, dedikasi Jokowi untuk membangun dan memajukan Indonesia perlu diapresiasi. ""Terimakasih Bapak @jokowi dan Ibu Iriana atas pengabdian dan dedikasinya untuk membangun dan memajukan Indonesia,"" ujar Sri Mulyani. Sri Mulyani kemungkinan bakal kembali masuk ke dalam pemerintah di bawah pimpinan Presiden Prabowo Subianto yang baru saja dilantik. Dia menjadi salah satu tokoh yang dipanggil Prabowo ke kediamannya untuk diberikan mandat sebagai menteri di kabinet baru.",Detik,Business
"Menteri Badan Usaha Milik Negara era Kabinet Indonesia Maju Erick Thohir membagikan momentum melepas Presiden ke-7 Joko Widodo (Jokowi) di Bandara Halim Perdanakusuma, Jakarta Pusat. Jokowi memang kembali ke kampung halamannya usai purna tugas. Melansir dari unggahan di akun Instagram pribadinya @erickthohir, terlihat jajaran para menteri di Kabinet Indonesia Maju berbasis rapih sembari menunggu Jokowi masuk ke pesawat TNI AU Boeing B737 A7309. Mulai dari Sri Mulyani, Sakti Wahyu Trenggono, Airlangga Hartarto, Retno Marsudi, Amran Sulaiman, dan sebagainya. Dalam kesempatan itu, Erick bersebelahan dengan Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) era Jokowi, Basuki Hadimuljono. ""Pak Bas, waduh perpisahan kita? Luar biasa terima kasih kepada pak Jokowi ya,"" kata Erick sembari merangkul Basuki, Minggu (20/10/2024). Basuki pun bersyukur dan menyampaikan terima kepada Jokowi yang telah percaya kepada dirinya selama 10 tahun. Dia bilang selama 10 tahun ini menemani Jokowi. ""Waduh, tapi alhamdulillah. Terima kasih Pak Jokowi sudah percaya kepada kami berdua. Menemani beliau 10 tahun full,"" sahut Basuki. Kemudian Erick juga mengucapkan terima kasih karena Jokowi sudah membangun Indonesia selama 10 tahun ini. ""Terima kasih Pak sudah membangun bangsa selama 10 tahun,"" jelas Erick. Erick Thohir kemungkinan akan masuk ke dalam kabinet presiden yang baru saja dilantik, Prabowo Subianto. Erick menjadi salah satu tokoh yang dipanggil Prabowo ke kediaman dan mengikuti pembekalan menteri di Hambalang. Sementara, Basuki tidak kembali meneruskan jejaknya di kabinet baru. Dia berencana mengajar usai tak lagi menjadi menteri. Simak Video: Atraksi Jet Tempur Warnai Pisah-Sambut Jokowi-Prabowo [ ] ",Detik,Business
"Maskapai penerbangan internasional mulai mengurangi penerbangan ke China bulan ini. Hal itu karena maskapai penerbangan China dianggap memperoleh keuntungan dengan terbang di atas langit Rusia untuk mencapai Eropa. Dilansir dari SCMP, Minggu (20/10/2024), Virgin Atlantic yang berbasis di Inggris berencana untuk menangguhkan rute Shanghai-London Heathrow setelah 25 tahun. British Airways juga akan menghentikan penerbangan Heathrow-Beijing Daxing menurut analis penerbangan dan media industri. Sumber yang sama mengatakan Scandinavian Airlines yang berbasis di Swedia akan menerbangi rute Kopenhagen-Shanghai untuk terakhir kalinya pada 7 November 2024. Selain itu, Qantas Airways dari Australia telah membatalkan rute Sydney-Shanghai dan maskapai penerbangan Jerman Lufthansa mempertimbangkan apakah akan menangguhkan rute Frankfurt-Beijing. Keputusan tersebut karena sebagian merasa ada persaingan tidak sehat dari maskapai penerbangan China, yang diizinkan melewati wilayah udara Rusia hingga dapat menghemat 2-3 jam penerbangan dan puluhan ribu dolar Amerika Serikat (AS) per perjalanan. Sementara maskapai penerbangan Barat dilarang. ""Maskapai penerbangan Tiongkok, yang menggunakan wilayah udara Rusia menawarkan tarif yang lebih rendah dan lebih banyak pilihan penerbangan, terutama dari kota-kota kecil di Tiongkok yang tidak dilayani oleh maskapai penerbangan asing,"" kata Dennis Lau, Direktur Layanan Konsultasi pada perusahaan penerbangan yang berbasis di Hong Kong, Asian Sky Group. ""Maskapai penerbangan AS dan Eropa dapat mengerahkan pesawat mereka secara lebih efektif di pasar lain yang lebih menguntungkan, seperti rute transatlantik,"" tambahnya. Terlepas dari itu, beberapa maskapai penerbangan tidak gentar. Delta Air Lines dari AS misalnya, mengatakan tidak berencana untuk memangkas penerbangan ke China tahun ini. Akan ada total 393 penerbangan langsung terjadwal China-AS bulan ini. Jumlah itu 27,3% lebih sedikit dibandingkan pada Oktober 2019, sebelum pandemi COVID-19 menurut data yang dikumpulkan oleh perusahaan data penerbangan Inggris OAG. Pertumbuhan produk domestik bruto (PDB) Tiongkok pada kuartal III-2024 melambat menjadi 4,6%, dari 4,7% pada kuartal sebelumnya, menurut data terbaru pemerintah.",Detik,Business
"Pekerja sebaiknya membekali diri dengan kemampuan non-teknis atau soft-skill. Hal tersebut dapat membuat pekerja mempunyai nilai tambah di mata perusahaan. Berdasarkan laporan ""Future Skills Index of Indonesian Talents"" yang dilakukan oleh Mekari, Skilvul, Int Labs, yang difasilitasi oleh Ravenry sebagai market research partner, menunjukkan ada tiga soft skill yang wajib dimiliki oleh para pekerja. Ketiganya, yakni komunikasi, kreativitas dan inovasi, kemudian pemikiran kritis dan pemecahan masalah. Head of Business Mekari Talenta Stevens Jethefer mengatakan pekerja tidak hanya membutuhkan keterampilan teknis, tapi juga keterampilan non teknis. Menurutnya, perusahaan mempunyai peran penting untuk mengembangkan keterampilan pekerja. ""Indonesia bertujuan menjadi pemain besar di ekonomi global, dan pekerja yang bertalenta adalah motor penggerak menuju hal tersebut. Pekerja harus memiliki bukan saja keterampilan teknis, namun juga soft skills yang memungkinkan mereka beradaptasi dan berinovasi di industri yang berubah dengan cepat. Perusahaan pun memainkan peran kunci dengan menyediakan lingkungan dan sumber daya yang mendukung pengembangan keterampilan pekerja,"" katanya dalam keterangan, dikutip (20/10/2024). Chief of Business, Skilvul William Hendradjaja mengatakan riset ini melibatkan pekerja dari berbagai usia dan sektor, mulai dari pekerja kantor hingga pabrik, dari Gen X (44 - 69 tahun) hingga Gen Z (20 - 27 tahun). Lebih lanjut, riset ini kemudian mengerucutkan soft skills menjadi enam kelompok, yaitu adaptabilitas dan fleksibilitas, komunikasi, kreativitas dan inovasi, pemikiran kritis dan pemecahan masalah, kepemimpinan, serta manajemen diri yang fundamental dimiliki oleh pekerja. ""Setelah menelaah data lebih lanjut, kami menemukan bahwa ribuan pekerja dan perusahaan sangat memprioritaskan komunikasi, kreativitas, dan pemikiran kritis karena mereka menganggap bahwa tiga keterampilan itu adalah yang paling mempengaruhi kemampuan pekerja untuk menjalankan tugas sebagai individu dan berkolaborasi dengan berbagai tim di kantor,"" katanya. Lantas apa saja tiga soft skill tersebut? 1. Komunikasi Sebanyak 55,3% pekerja menyatakan komunikasi adalah keterampilan teratas, diikuti oleh kreativitas dan inovasi (27,4%) serta pemikiran kritis dan pemecahan masalah (25,7%). Pekerja menilai dengan tiga keterampilan tersebut, mereka mampu menjalankan tugas dan berkolaborasi dengan tim lain, dengan demikian berkontribusi pada pencapaian tujuan organisasi. Stevens menambahkan keterampilan berkomunikasi juga esensial dalam konteks budaya Indonesia dimana menghindari konflik, menaati hirarki, dan menjaga hubungan interpersonal perlu diperhatikan oleh seorang individu. Senada, perusahaan yang mengikuti survey juga menilai lebih mengutamakan keterampilan komunikasi. Sebanyak 65% perusahaan di lintas sektor menyatakan bahwa komunikasi adalah keterampilan dasar, foundational skill, bagi pekerja di setiap peran dan posisi. ""Sebuah riset terpisah menunjukkan bahwa para eksekutif bisnis menghabiskan 75% dari waktu kerja mereka untuk berkomunikasi secara lisan dan tulisan,"" tambah Stevens. 2. Harus Kreatif Riset menunjukkan lebih banyak generasi senior yang menitikberatkan keterampilan kreativitas dan inovasi. Sebanyak 21,2% responden Gen X (44-69 tahun) menilai keterampilan tersebut amat penting, dibanding generasi lebih muda, yaitu Gen Y (18,6%) dan Gen Z (15,9%). Stevens menyebut hal ini mencerminkan tingkat karir, di mana Gen X umumnya sudah berada di puncak karir yang menuntut keterampilan yang identik dengan seorang pemimpin. 3. Adaptabilitas & Fleksibilitas Setiap generasi pekerja setuju di masa depan, fleksibilitas dan adaptabilitas adalah dua keterampilan yang akan membantu mereka untuk menjaga kesuksesan karir di tengah perubahan cepat di setiap industri. Sebanyak 16,4% Gen Z menyatakan adaptabilitas dan fleksibilitas diperlukan untuk mengejar kesuksesan karir di masa depan, diikuti oleh Gen Y (15,1%) dan Gen X (13,7%). Riset menunjukkan pekerja Indonesia ingin mengembangkan keterampilan agar mereka siap menghadapi masa depan.",Detik,Business
"EBITDA adalah salah satu istilah yang muncul dalam pengelolaan keuangan perusahaan. EBITDA merupakan salah satu indikator yang kerap diperhatikan dalam pengumuman laporan keuangan perusahaan. Lantas apa itu EBITDA? Dilansir dari situs resmi Bank OCBC, EBITDA memiliki singkatan earning before interest, taxes, depreciation, and amortization. Sederhananya, EBITA memiliki arti pendapatan perusahaan sebelum dikurangi bunga, pajak, depresiasi, dan amortisasi. EBITDA menjadi salah satu indikator untuk mengukur profit atau keuntungan perusahaan. Meskipun tidak bisa jadi tolak ukur laporan keuangan secara keseluruhan, EBITA adalah salah satu indikator penting dalam aspek pengukuran performa usaha. Elemen Penyusun EBITDA Ada lima elemen penyusun EBITDA. Kelimanya adalah sebagai berikut. • Earning: Pendapatan dari penjualan, investasi, dan berbagai kegiatan usaha lainnya. • Interest: Dana pinjaman yang digunakan untuk membiayai aktivitas perusahaan. • Tax: Besar iuran dengan nilai beragam yang perlu dibayar oleh perusahaan. • Depreciation: Penyusutan nilai aset perusahaan selama umur ekonomisnya. • Amortization: Penurunan penyusutan nilai aset perusahaan dengan umur ekonomis lama. Fungsi EBITDA Dalam proses analisis keuangan perusahaan, EBITDA pun memiliki sejumlah fungsi sebagai berikut. 1. Pembanding dengan Perusahaan Lain EBITDA adalah cerminan pendapatan kotor perusahaan. EBITDA menjadi indiaktor penting bagi investor untuk menilai kinerja finansial satu perusahaan dengan perusahaan lain dengan fokus pada keuntungan pada periode tertentu. 2. Gambaran Profit Karena EBITDA berfokus pada keuntungan tanpa melihat faktor akuntansi dan keuangan perusahaan, EBITDA dapat menjadi matriks yang menggambarkan dan mengevaluasi keuntungan perusahaan. Namun, perlu diketahui bahwa EBITDA tidak bisa digunakan untuk merinci arus kas perusahaan secara menyeluruh. Kekurangan EBITDA Perlu dicatat bahwa EBITDA tidak menghitung sejumlah aspek yang mempengaruhi kegiatan usaha seperti bunga, pajak, depresiasi, dan amortisasi. Hal ini membuat EBITDA tidak menjelaskan perubahan modal yang berpotensi menambah beban pada arus kas perusahaan. EBITDA adalah metode yang tidak masuk dalam praktik akuntansi standar yang dikenal sebagai Generally Accepted Accounting Principles (GAAP). Namun, hasil hitungan EBITDA bisa digunakan sebagai pembanding sementara untuk mengukur kinerja perusahaan jika dibandingkan dengan kompetitor. Rumus EBITDA Ada dua rumus yang kerap digunakan perusahaan untuk menghitung EBITDA. Keduanya adalah sebagiai berikut. Rumus I EBITDA = Laba Perusahaan + Nilai Penyusutan + Biaya Amortisasi Rumus II EBITDA = Laba Bersih + Bunga + Pajak + Depresiasi + Amortisasi EBITDA adalah rumus perhitungan yang fleksibel dan dapat menonjolkan performa perusahaan dibandingkan dengan total laba bersih yang didapatkan dari hitungan menyeluruh. Namun, perlu diketahui EBITDA biasanya digunakan untuk menutupi sektor-sektor perusahaan yang bermasalah, seperti beban utang dan pembengkakan biaya produksi. Walhasil agar tidak merugi, investor disarankan untuk cermat dan tidak menjadikan EBITDA sebagai satu-satunya indikator dalam melihat kinerja keuangan perusahaan.",Detik,Business
"Inflasi adalah salah satu istilah sekaligus fenomena ekonomi yang berdampak besar bagi masyarakat. Namun, konsep ini mungkin sulit dipahami masyarakat awam. Menurut Kamus Besar Bahasa Indonesia (KBBI), inflasi memiliki definisi kemerosotan nilai uang kertas karena banyaknya dan cepatnya uang beredar. Inflasi menyebabkan kenaikan harga barang dan jasa secara umum dan terus menerus dalam jangka waktu tertentu. Berikut adalah penjelasannya. Pengertian Inflasi Dikutip dari situs Direktorat Jenderal Perbendaharaan Negara Kementerian Keuangan, Inflasi adalah fenomena beredarnya uang di masyarakat. Karena uang yang beredar terlalu banyak, harga barang-barang yang biasa dibeli naik. Artinya, secara sederhana, inflasi adalah menurunnya nilai mata uang. Badan Pusat Statistik (BPS) menyebutkan bahwa inflasi adalah keadaan perekonomian negara di mana ada kecenderungan kenaikan harga-harga dan jasa dalam waktu panjang. Penyebabnya karena tidak seimbangnya arus uang dan barang. Penyebab Inflasi Dikutip dari situs Bank Indonesia, ada sejumlah hal yang menyebabkan inflasi. Di antaranya sebagai berikut. 1. Depresiasi Nilai Tukar Jika mata uang suatu negara mengalami depresiasi terhadap mata uang asing, harga impor akan naik, sehingga meningkatkan biaya produksi dan akhirnya mendorong inflasi. 2. Dampak Inflasi luar negeri Inflasi di negara mitra dagang atau di pasar global dapat berdampak pada harga-harga impor, yang dapat meningkatkan biaya produksi di dalam negeri. 3. Peningkatan harga komoditas yang diatur Pemerintah Jika Pemerintah mengatur harga komoditas yang penting, kenaikan harga tersebut dapat menyebabkan peningkatan biaya produksi secara umum. 4. Ketersediaan suplai negatif (Negative Supply Stocks) Bencana alam atau gangguan dalam distribusi barang dan jasa dapat mengurangi penawaran, yang berpotensi menyebabkan kenaikan harga 5. Tekanan dari Sisi Permintaan (Demand Pull Inflation) Inflasi terjadi ketika terjadi tekanan dari sisi permintaan atau meningkatnya permintaan barang dan jasa relatif terhadap ketersediaannya. Dalam konteks makroekonomi, kondisi ini digambarkan oleh output riil yang melebihi output potensialnya atau permintaan total (agregate demand) lebih besar dari pada kapasitas perekonomian hal tersebut dapat mendorong kenaikan harga. 5. Ekspektasi Inflasi Ekspektasi inflasi adalah faktor yang dipengaruhi oleh persepsi dan harapan masyarakat serta pelaku ekonomi terhadap tingkat inflasi di masa depan. Faktor ini dapat mempengaruhi keputusan konsumen, investor, dan pelaku ekonomi lainnya. Ada dua jenis ekspektasi inflasi yakni ekspektasi inflasi adaptif dan ekspektasi inflasi forward-looking. Untuk yang pertama, ekspektasi inflasi didasari oleh pengalaman masa lalu atau data historis. Sementara inflasi forward looking adalah ekspektasi inflasi yang didasarkan pada analisis dan perkiraan terhadap faktor-faktor ekonomi dan kebijakan yang mempengaruhi inflasi di masa depan. Dampak Inflasi bagi Ekonomi Bank Indonesia kemudian menjelaskan, inflasi yang rendah dan stabil merupakan prasyarat bagi pertumbuhan ekonomi yang berkesinambungan yang pada akhirnya memberikan manfaat bagi peningkatan kesejahteraan masyarakat. Pentingnya pengendalian inflasi didasarkan pada pertimbangan bahwa inflasi yang tinggi dan tidak stabil memberikan dampak negatif kepada kondisi sosial ekonomi masyarakat. Pertama, inflasi yang tinggi akan menyebabkan pendapatan riil masyarakat akan terus turun sehingga standar hidup dari masyarakat turun dan akhirnya menjadikan semua orang, terutama orang miskin, bertambah miskin. Kedua, inflasi yang tidak stabil akan menciptakan ketidakpastian (uncertainty) bagi pelaku ekonomi dalam mengambil keputusan. Pengalaman menunjukkan bahwa inflasi yang tidak stabil akan menyulitkan keputusan masyarakat dalam melakukan konsumsi, investasi, dan produksi, yang pada akhirnya akan menurunkan pertumbuhan ekonomi. Ketiga, tingkat inflasi domestik yang lebih tinggi dibandingkan dengan tingkat inflasi di negara tetangga menjadikan tingkat bunga domestik riil menjadi tidak kompetitif sehingga dapat memberikan tekanan pada nilai Rupiah. Sementara keempat, kestabilan harga memiliki peran penting dalam mendukung upaya menjaga stabilitas sistem keuangan. Perhitungan dan Pengendalian Inflasi Badan Pusat Statistik sendiri menghitung inflasi menggunakan menggunakan Indeks Harga Konsumen (IHK) atau indeks pengeluaran. IHK meliputi pengeluaran bahan makanan dan makanan jadi, minuman, dan tembakau. Komponen perhitungan IHK lain adalah pengeluaran perumahan, sandang, kesehatan, pendidikan dan sarana transportasi dan komunikasi. Data tersebut didapatkan oleh BPS melalui Survei Biaya Hidup (SBH) yang rutin dilakukan. Untuk mengendalikan inflasi, pemerintah dapat membuat berbagai kebijakan seperti: 1. Menetapkan target inflasi untuk menentukan kebijakan moneter. Target ini biasanya ditetapkan oleh Bank Indonesia. 2. Menggunakan instrumen moneter seperti tingkat suku bunga, jumlah uang beredar, atau intervensi pasar untuk mengendalikan inflasi. Bank sentral dapat coba menurunkan tingkat suku bunga atau meningkatkan jumlah uang yang beredar untuk meningkatkan minat pasar. 3. Menggunakan kebijakan fiskal yang dapat mengurangi pengeluaran dan meningkatkan pajak untuk menekan inflasi. 4. Melakukan kebijakan struktural seperti reformasi pasar atau deregulasi untuk meningkatkan efisiensi ekonomi dan menekan inflasi. Demikian penjelasan mengenai Inflasi. Semoga bermanfaat!",Detik,Business
